customer_id,months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,FraudFound_P
10341,290,45,583169,01-02-1998,IL,500,1085.03,0,FEMALE,JD,sales,cross-fit,wife,0,-61000,01-03-2015,Multi-vehicle Collision,Side Collision,Total Loss,Police,VA,Arlington,4347 2nd Ridge,23,3,YES,2,2,NO,64800,12960,6480,45360,Audi,A3,0
10342,299,42,337677,20-07-2008,OH,2000,1437.33,0,FEMALE,Associate,craft-repair,movies,wife,25000,0,24-02-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Other,SC,Columbus,1091 1st Drive,13,1,YES,1,3,NO,70400,12800,12800,44800,BMW,3 Series,0
10343,66,26,445973,13-11-1998,IL,1000,988.29,0,MALE,College,armed-forces,skydiving,own-child,0,0,02-02-2015,Single Vehicle Collision,Rear Collision,Major Damage,Police,NY,Northbend,8203 Lincoln Ave,8,1,?,2,2,YES,57860,0,10520,47340,Suburu,Impreza,0
10345,216,38,421940,03-06-2014,IN,1000,1384.64,5000000,FEMALE,Associate,tech-support,board-games,unmarried,0,0,09-01-2015,Single Vehicle Collision,Rear Collision,Total Loss,Police,VA,Columbus,5780 4th Ave,16,1,?,2,3,NO,66600,16650,11100,38850,Jeep,Grand Cherokee,0
10346,86,28,613226,22-08-1991,IN,2000,1595.07,0,MALE,PhD,transport-moving,hiking,unmarried,75800,0,23-02-2015,Single Vehicle Collision,Side Collision,Minor Damage,Police,VA,Hillsdale,6945 Texas Hwy,19,1,YES,0,2,YES,70920,11820,11820,47280,Jeep,Wrangler,0
10347,429,56,804410,12-12-1998,OH,1000,1127.89,6000000,MALE,Associate,machine-op-inspct,skydiving,own-child,67400,-43800,28-01-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Springfield,5639 1st Ridge,0,1,YES,2,0,YES,39480,6580,6580,26320,Suburu,Forrestor,0
10348,257,43,553565,18-02-1999,IN,2000,929.7,6000000,FEMALE,PhD,handlers-cleaners,base-jumping,husband,46400,-74300,14-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Other,VA,Arlington,3834 Pine St,12,1,?,2,2,YES,63240,10540,5270,47430,Mercedes,E400,0
10349,15,34,399524,30-10-1997,IL,1000,1829.63,0,MALE,JD,tech-support,cross-fit,not-in-family,56700,0,03-02-2015,Multi-vehicle Collision,Side Collision,Total Loss,Other,SC,Arlington,1358 Maple St,21,3,YES,1,0,?,67650,12300,6150,49200,Audi,A5,0
10350,230,39,331595,29-11-1999,IL,1000,904.7,7000000,FEMALE,MD,craft-repair,bungie-jumping,unmarried,68600,-22300,17-02-2015,Single Vehicle Collision,Front Collision,Major Damage,Fire,SC,Riverwood,7460 Apache Lane,0,1,?,1,3,NO,74200,14840,14840,44520,Accura,TL,0
10351,250,43,380067,07-07-2013,OH,1000,1243.84,0,FEMALE,JD,tech-support,polo,own-child,47900,-73400,30-01-2015,Single Vehicle Collision,Side Collision,Minor Damage,Other,VA,Columbus,5771 Sky Ave,22,1,YES,1,3,NO,64900,12980,12980,38940,Volkswagen,Jetta,0
10352,270,44,701521,05-07-2003,IL,2000,1030.95,0,FEMALE,Associate,machine-op-inspct,paintball,other-relative,47200,0,03-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,NC,Northbend,2865 Maple Lane,20,3,?,1,0,NO,35900,7180,3590,25130,Audi,A3,0
10353,65,26,360770,21-09-2005,IN,500,1285.03,3000000,FEMALE,High School,craft-repair,camping,unmarried,0,-41500,03-02-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,VA,Riverwood,8940 Elm Ave,0,1,NO,1,3,?,52200,5220,10440,36540,Honda,CRV,0
10354,475,57,958785,18-02-1995,OH,500,1216.56,0,MALE,Masters,adm-clerical,skydiving,own-child,67400,-83200,31-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Police,SC,Hillsdale,1215 Pine Hwy,20,1,?,0,2,NO,78000,6500,13000,58500,Suburu,Forrestor,0
10355,77,27,797934,07-04-1999,IN,2000,966.26,0,FEMALE,High School,adm-clerical,base-jumping,own-child,56400,-32800,06-02-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Springfield,6874 Maple Ridge,1,3,YES,0,0,?,67200,6720,6720,53760,Volkswagen,Passat,0
10356,256,43,883980,13-12-2014,OH,500,1203.17,0,FEMALE,MD,prof-specialty,golf,unmarried,56700,-65600,06-02-2015,Single Vehicle Collision,Rear Collision,Total Loss,Fire,WV,Hillsdale,8834 Elm Drive,11,1,NO,0,0,?,63250,11500,5750,46000,Nissan,Ultima,0
10357,229,37,340614,01-06-1997,IL,2000,1212.12,0,FEMALE,MD,craft-repair,paintball,not-in-family,65600,0,29-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Other,WV,Columbus,8542 Lincoln Ridge,14,3,YES,1,1,YES,68760,11460,5730,51570,Ford,Fusion,0
10358,110,28,435784,13-07-2013,OH,1000,1573.93,0,MALE,College,other-service,movies,other-relative,30400,0,07-01-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Police,NY,Springfield,9397 Francis St,20,3,YES,0,2,?,65040,10840,10840,43360,Suburu,Impreza,0
10359,177,33,563837,30-12-2002,IL,1000,1609.67,0,MALE,College,adm-clerical,yachting,wife,0,-13200,20-01-2015,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,SC,Springfield,4907 Andromedia Drive,22,1,?,1,3,?,82800,20700,13800,48300,Jeep,Grand Cherokee,0
10360,292,44,200827,28-02-1997,OH,500,1097.57,0,MALE,PhD,priv-house-serv,basketball,unmarried,0,0,28-02-2015,Single Vehicle Collision,Side Collision,Total Loss,Other,SC,Columbus,4429 Washington St,12,1,NO,1,0,YES,61700,6170,6170,49360,Saab,93,0
10361,451,61,533941,18-06-1998,IN,2000,1618.65,2000000,FEMALE,Associate,transport-moving,polo,unmarried,0,-42600,04-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,OH,Columbus,2651 MLK Lane,3,3,YES,2,1,YES,78100,15620,7810,54670,Chevrolet,Tahoe,0
10362,61,24,265026,08-02-1996,IN,500,922.67,0,FEMALE,College,priv-house-serv,paintball,other-relative,47400,0,12-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,SC,Northbend,2942 1st Lane,15,3,YES,2,1,?,65520,9360,9360,46800,Toyota,Highlander,0
10364,283,41,566720,25-10-2012,OH,500,1195.01,0,FEMALE,Associate,sales,reading,own-child,60700,-54300,08-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Other,WV,Northbend,1555 Washington Lane,13,3,NO,0,2,?,42700,0,6100,36600,Mercedes,ML350,0
10368,289,47,594722,31-07-1999,OH,2000,1102.29,0,FEMALE,Associate,adm-clerical,hiking,own-child,73000,-37900,31-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,VA,Northbend,2777 Solo Drive,15,1,NO,1,0,YES,54000,6000,6000,42000,Toyota,Highlander,1
10369,10,19,216738,05-08-2014,IN,1000,1185.78,0,FEMALE,JD,craft-repair,yachting,wife,0,-60700,01-02-2015,Single Vehicle Collision,Side Collision,Minor Damage,Police,NC,Northbend,9929 Rock Drive,5,1,?,0,2,?,48950,4450,8900,35600,Accura,TL,0
10370,309,47,369048,05-06-2011,IL,500,1527.95,0,MALE,PhD,exec-managerial,hiking,other-relative,69400,0,21-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Other,WV,Northbend,4143 Maple Ridge,15,4,YES,0,1,?,77800,15560,15560,46680,Dodge,RAM,0
10371,396,57,514424,11-10-1992,IN,1000,1366.39,0,MALE,High School,protective-serv,exercise,other-relative,0,-22400,30-01-2015,Multi-vehicle Collision,Front Collision,Major Damage,Other,NC,Columbus,7121 Rock St,22,3,YES,2,1,NO,52560,11680,5840,35040,Saab,93,0
10372,273,41,954191,17-02-2010,OH,1000,1403.9,0,FEMALE,PhD,farming-fishing,dancing,own-child,0,0,31-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Police,VA,Riverwood,9067 Texas Ave,16,2,?,1,2,YES,44110,4010,8020,32080,Honda,Accord,0
10373,129,30,150181,06-05-2007,IL,2000,927.23,0,FEMALE,PhD,sales,video-games,husband,51500,0,13-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Other,SC,Hillsdale,9245 Weaver Ridge,7,1,NO,1,3,?,74360,13520,6760,54080,Suburu,Forrestor,0
10375,419,53,457244,28-01-1998,IL,2000,736.07,6000000,MALE,College,transport-moving,chess,unmarried,45700,0,04-02-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Police,SC,Northbend,6738 Francis Hwy,17,4,?,0,0,YES,62280,5190,10380,46710,Suburu,Forrestor,0
10376,315,44,206667,05-05-1993,IL,1000,974.16,6000000,FEMALE,Masters,sales,reading,other-relative,0,-56800,07-02-2015,Multi-vehicle Collision,Front Collision,Total Loss,Other,NY,Springfield,7576 Pine Ridge,12,3,?,1,0,YES,26730,4860,4860,17010,Volkswagen,Jetta,0
10377,72,29,745200,06-08-1994,OH,500,973.8,0,FEMALE,Associate,craft-repair,exercise,own-child,0,-85900,16-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,WV,Arlington,9105 Tree Lane,9,1,?,1,0,NO,66200,6620,6620,52960,Dodge,Neon,0
10378,32,26,412703,14-11-2014,OH,2000,1260.32,6000000,MALE,JD,other-service,polo,not-in-family,0,-79800,28-02-2015,Single Vehicle Collision,Side Collision,Total Loss,Fire,VA,Northbrook,2299 Britain Drive,16,1,?,1,2,?,45500,9100,4550,31850,Toyota,Corolla,0
10379,230,41,736771,14-12-1991,IN,1000,1464.03,0,MALE,JD,transport-moving,sleeping,own-child,0,0,08-02-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,NY,Springfield,1914 Francis St,19,3,?,2,0,?,53040,4420,4420,44200,Audi,A3,0
10380,157,32,347984,21-10-2009,OH,2000,617.11,0,MALE,College,other-service,reading,other-relative,0,-54100,02-01-2015,Multi-vehicle Collision,Front Collision,Major Damage,Other,VA,Columbus,6658 Weaver St,14,3,?,1,2,NO,50800,10160,5080,35560,Mercedes,E400,1
10381,265,41,626074,29-09-1997,IN,2000,1724.46,6000000,FEMALE,Associate,craft-repair,sleeping,own-child,81800,0,13-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Police,SC,Northbend,1985 5th Ave,18,3,?,1,3,?,44200,4420,4420,35360,Audi,A5,1
10382,47,34,218109,31-12-2003,IL,500,1161.31,0,FEMALE,PhD,exec-managerial,base-jumping,other-relative,64800,-24300,07-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Police,SC,Springfield,1707 Sky Ave,23,1,YES,1,3,?,62920,11440,5720,45760,Chevrolet,Malibu,0
10383,113,29,999435,01-01-2008,OH,2000,1091.73,0,MALE,PhD,exec-managerial,golf,not-in-family,36100,-42300,05-01-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,Springfield,6456 Andromedia Drive,15,3,?,0,2,YES,49950,5550,5550,38850,Nissan,Ultima,0
10384,289,46,858060,31-05-2004,IL,2000,1209.07,0,MALE,JD,armed-forces,chess,unmarried,0,0,28-02-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,NC,Arlington,5649 Texas Ave,18,1,YES,0,1,YES,56430,6270,6270,43890,BMW,3 Series,0
10385,254,41,500384,18-12-2013,IL,2000,1241.04,0,FEMALE,Masters,protective-serv,board-games,own-child,0,0,04-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Police,NY,Riverwood,1220 MLK Ave,16,1,NO,2,2,YES,100210,18220,18220,63770,Audi,A5,0
10386,115,30,903785,24-08-2000,OH,500,1757.21,0,MALE,High School,prof-specialty,base-jumping,wife,46400,0,02-02-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NY,Northbend,1589 Pine St,12,3,NO,1,0,YES,49140,5460,5460,38220,Ford,F150,0
10387,236,38,873859,14-10-1992,OH,1000,802.24,0,FEMALE,College,other-service,paintball,not-in-family,0,-62500,23-02-2015,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,WV,Northbrook,8906 Elm Lane,16,1,NO,0,1,?,66840,16710,5570,44560,Mercedes,E400,1
10388,7,21,204294,16-11-1991,IN,1000,1342.72,0,MALE,Associate,machine-op-inspct,camping,wife,0,-45300,10-02-2015,Single Vehicle Collision,Front Collision,Total Loss,Other,NY,Hillsdale,2654 Elm Drive,21,1,?,1,2,?,62460,6940,6940,48580,Honda,Accord,0
10389,208,36,467106,08-10-1995,OH,2000,1209.41,5000000,MALE,JD,machine-op-inspct,base-jumping,wife,0,0,16-02-2015,Multi-vehicle Collision,Side Collision,Total Loss,Other,NY,Columbus,6681 Texas Ridge,15,3,YES,0,1,?,62810,11420,11420,39970,Nissan,Ultima,1
10390,126,33,357713,28-10-2007,OH,1000,1141.71,2000000,FEMALE,JD,priv-house-serv,sleeping,own-child,36700,-73400,04-01-2015,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,WV,Northbrook,7782 Rock St,21,1,YES,1,2,?,54160,6770,6770,40620,Suburu,Legacy,0
10391,48,35,890026,16-05-2008,IL,500,1090.03,0,FEMALE,JD,exec-managerial,golf,unmarried,0,-51000,30-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,WV,Arlington,9286 Oak Ave,1,1,YES,0,2,NO,48400,9680,4840,33880,Saab,92x,0
10392,297,48,751612,22-06-2009,IN,1000,1464.73,3000000,MALE,PhD,exec-managerial,golf,other-relative,54900,-36700,25-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Fire,NY,Arlington,8758 5th St,17,3,?,0,0,NO,51480,5720,5720,40040,Toyota,Highlander,0
10393,160,36,876680,10-05-2012,OH,1000,1118.58,0,FEMALE,High School,prof-specialty,board-games,husband,0,-36600,22-01-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,NY,Columbus,7281 Maple Hwy,5,3,NO,2,1,NO,51700,5170,10340,36190,Saab,95,0
10394,406,58,756981,02-10-2003,OH,2000,1117.04,0,MALE,MD,exec-managerial,video-games,own-child,0,-42700,01-01-2015,Multi-vehicle Collision,Front Collision,Total Loss,Other,WV,Northbend,7571 Elm Ridge,15,3,?,1,2,?,65520,10920,5460,49140,Volkswagen,Jetta,0
10395,157,31,121439,02-08-1990,IN,500,1257.83,7000000,MALE,High School,farming-fishing,reading,own-child,40700,-41600,14-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Other,OH,Arlington,6738 Washington Hwy,2,4,NO,2,2,NO,47700,4770,9540,33390,Accura,TL,0
10397,409,57,538466,29-07-1995,IN,1000,1191.8,6000000,MALE,High School,protective-serv,exercise,unmarried,55600,0,06-01-2015,Single Vehicle Collision,Side Collision,Major Damage,Other,NY,Riverwood,6934 Lincoln Ave,19,1,NO,1,0,?,73320,6110,12220,54990,Ford,Fusion,0
10398,252,46,932097,06-09-2005,IN,1000,1242.02,0,MALE,Masters,adm-clerical,dancing,wife,0,-28800,08-02-2015,Single Vehicle Collision,Front Collision,Minor Damage,Fire,VA,Hillsdale,6390 Apache St,17,1,YES,0,2,YES,74900,14980,7490,52430,Jeep,Grand Cherokee,0
10400,103,33,552618,22-01-1993,IN,1000,969.88,6000000,MALE,MD,armed-forces,exercise,own-child,0,0,21-01-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,NY,Columbus,6409 Cherokee Drive,21,1,NO,1,0,YES,76920,12820,6410,57690,Chevrolet,Malibu,0
10401,369,53,936638,20-05-1995,OH,2000,1459.93,0,FEMALE,Masters,priv-house-serv,video-games,not-in-family,0,0,09-02-2015,Multi-vehicle Collision,Front Collision,Total Loss,Police,WV,Springfield,1123 5th Lane,10,2,YES,1,3,NO,77990,7090,14180,56720,Jeep,Wrangler,0
10402,261,46,348814,24-09-1992,IL,1000,1245.61,0,MALE,MD,transport-moving,base-jumping,own-child,0,0,12-02-2015,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Columbus,5168 5th Ave,11,1,YES,1,0,?,59670,9180,9180,41310,Ford,Escape,0
10403,159,33,944102,20-07-2007,IN,2000,1462.76,0,FEMALE,College,craft-repair,skydiving,husband,69200,-36900,24-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,NY,Columbus,3697 Apache Drive,23,3,YES,2,0,NO,44880,8160,4080,32640,Mercedes,C300,0
10404,344,51,689901,28-04-1992,IN,2000,1398.46,0,MALE,Associate,sales,skydiving,other-relative,0,0,02-02-2015,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,NC,Northbend,1910 Sky Ave,14,1,?,0,2,NO,82830,7530,15060,60240,Audi,A5,0
10405,437,60,901083,19-01-1998,OH,1000,1269.64,0,FEMALE,College,armed-forces,cross-fit,unmarried,48800,0,14-02-2015,Single Vehicle Collision,Front Collision,Minor Damage,Other,SC,Riverwood,8954 Apache Lane,10,1,NO,1,3,NO,84480,7680,15360,61440,Chevrolet,Silverado,0
10406,65,30,396224,08-09-2009,IN,500,1455.65,4000000,FEMALE,College,transport-moving,skydiving,wife,0,-66300,15-02-2015,Multi-vehicle Collision,Side Collision,Total Loss,Fire,WV,Hillsdale,3110 Lincoln Lane,6,3,?,2,3,NO,79800,15960,7980,55860,Honda,Civic,0
10407,280,41,682178,18-12-1994,OH,2000,1140.31,0,MALE,MD,adm-clerical,exercise,husband,29300,-64700,28-02-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,WV,Arlington,6035 Rock Ave,10,3,?,0,3,YES,53020,9640,9640,33740,Toyota,Corolla,0
10408,269,45,596298,23-08-1996,IN,500,1330.46,0,FEMALE,High School,machine-op-inspct,sleeping,wife,54800,-64100,18-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Police,VA,Hillsdale,2220 1st Lane,5,3,?,0,0,NO,24200,2200,4400,17600,Suburu,Forrestor,0
10409,275,40,253005,20-11-1991,OH,2000,1190.6,0,MALE,Masters,exec-managerial,camping,unmarried,0,-45300,06-01-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,OH,Riverwood,4972 Francis Lane,17,1,?,1,3,YES,43230,7860,7860,27510,Chevrolet,Silverado,0
10413,247,44,926665,04-02-1992,OH,2000,1101.51,0,FEMALE,College,farming-fishing,camping,not-in-family,64000,0,11-02-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NY,Riverwood,9879 Apache Drive,22,3,NO,2,2,NO,69480,11580,11580,46320,Chevrolet,Tahoe,0
10414,56,29,302669,29-06-2006,IL,1000,1523.17,0,MALE,Masters,prof-specialty,movies,own-child,0,0,21-02-2015,Multi-vehicle Collision,Front Collision,Major Damage,Fire,PA,Northbend,2494 Andromedia Drive,10,3,?,1,2,YES,94560,7880,15760,70920,Jeep,Grand Cherokee,0
10416,108,32,439828,07-09-2006,OH,2000,1257,4000000,FEMALE,High School,machine-op-inspct,basketball,unmarried,63900,-43700,11-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Other,WV,Northbrook,1929 Britain Drive,23,1,NO,1,3,NO,61270,5570,11140,44560,Suburu,Legacy,0
10417,328,49,971295,01-10-2001,OH,500,1434.51,0,FEMALE,Masters,transport-moving,bungie-jumping,wife,0,0,23-02-2015,Single Vehicle Collision,Rear Collision,Total Loss,Police,NY,Riverwood,5051 Elm St,19,1,?,0,2,YES,71440,8930,8930,53580,Mercedes,ML350,0
10418,186,37,165565,20-02-2009,OH,2000,1628,0,FEMALE,JD,priv-house-serv,exercise,unmarried,0,0,28-01-2015,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,NY,Hillsdale,9910 Maple Ave,22,1,YES,1,2,YES,55600,11120,5560,38920,Jeep,Grand Cherokee,0
10420,138,33,296960,18-01-1997,IL,500,1362.87,5000000,FEMALE,JD,exec-managerial,paintball,own-child,56900,-56900,24-02-2015,Single Vehicle Collision,Side Collision,Minor Damage,Other,NY,Springfield,6889 Cherokee St,6,1,NO,2,0,?,95810,14740,14740,66330,BMW,X5,0
10421,208,41,501692,24-06-2014,IN,1000,1134.68,0,FEMALE,College,tech-support,chess,husband,0,0,20-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,SC,Northbend,3926 Rock Lane,18,1,NO,2,2,?,69300,6930,13860,48510,Volkswagen,Jetta,0
10422,147,37,525224,02-10-1992,IN,1000,1306.78,0,MALE,MD,prof-specialty,video-games,other-relative,0,0,14-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,SC,Northbend,6717 Best Drive,22,1,?,1,0,NO,81120,13520,20280,47320,Toyota,Camry,0
10423,8,21,355085,09-10-2012,IN,500,1021.9,0,MALE,High School,handlers-cleaners,hiking,husband,0,0,05-02-2015,Single Vehicle Collision,Front Collision,Major Damage,Other,WV,Columbus,6117 4th Ave,21,1,?,0,0,?,91260,14040,14040,63180,Toyota,Corolla,0
10424,297,48,830729,10-02-1993,IN,1000,1538.6,0,FEMALE,MD,other-service,kayaking,wife,0,-54700,11-01-2015,Single Vehicle Collision,Side Collision,Minor Damage,Fire,SC,Northbend,2668 Cherokee St,12,1,?,0,0,?,60600,6060,12120,42420,Ford,Fusion,0
10425,150,31,651948,28-09-1994,IN,1000,1354.5,0,MALE,Masters,machine-op-inspct,base-jumping,husband,52800,0,02-01-2015,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,NY,Arlington,6838 Flute Lane,6,3,?,0,3,YES,64800,6480,12960,45360,Suburu,Forrestor,0
10426,4,34,424358,24-05-2003,OH,500,1282.93,0,FEMALE,College,exec-managerial,basketball,other-relative,0,0,12-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Police,WV,Northbrook,6583 MLK Ridge,0,4,?,0,0,?,66880,6080,12160,48640,Chevrolet,Silverado,0
10427,210,35,131478,25-12-1991,IL,1000,1346.27,0,MALE,Masters,farming-fishing,cross-fit,not-in-family,44900,-91400,03-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,WV,Arlington,6492 4th Lane,11,1,NO,0,2,?,58200,5820,5820,46560,BMW,X5,0
10428,91,31,268833,18-09-1999,IN,1000,1338.4,4000000,FEMALE,High School,priv-house-serv,polo,own-child,63600,0,25-02-2015,Single Vehicle Collision,Side Collision,Minor Damage,Police,NC,Hillsdale,7299 Apache St,19,1,?,1,0,NO,60570,6730,6730,47110,Nissan,Maxima,0
10429,167,36,287489,03-02-1994,IL,1000,949.44,0,FEMALE,Masters,exec-managerial,camping,other-relative,0,-38400,19-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,NC,Springfield,2756 Britain Hwy,22,3,?,0,0,NO,69680,8710,8710,52260,Mercedes,ML350,0
10430,467,58,808153,18-01-2003,IN,2000,977.4,0,MALE,Masters,transport-moving,bungie-jumping,own-child,82200,0,03-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Columbus,9360 3rd Drive,2,1,YES,2,3,NO,55700,5570,11140,38990,Nissan,Maxima,0
10431,264,47,687639,07-03-2005,IN,2000,1181.46,10000000,FEMALE,JD,transport-moving,sleeping,other-relative,0,-67400,12-02-2015,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,OH,Arlington,1655 Francis Hwy,16,4,YES,1,2,YES,62370,5670,5670,51030,Dodge,Neon,0
10432,270,45,497347,23-08-2003,OH,500,1187.53,0,FEMALE,PhD,priv-house-serv,yachting,not-in-family,83200,-53300,24-02-2015,Multi-vehicle Collision,Side Collision,Total Loss,Other,VA,Columbus,9720 Lincoln Hwy,23,3,?,0,0,YES,54340,9880,0,44460,Saab,92x,0
10433,310,48,439660,11-07-2002,OH,1000,845.16,0,FEMALE,Masters,priv-house-serv,base-jumping,other-relative,0,0,25-02-2015,Single Vehicle Collision,Front Collision,Major Damage,Police,NC,Northbend,7066 Texas Ave,21,1,YES,1,0,NO,55170,6130,6130,42910,Audi,A5,0
10434,143,34,847123,19-03-2014,IL,500,1442.27,0,MALE,College,priv-house-serv,exercise,wife,67900,0,17-02-2015,Single Vehicle Collision,Front Collision,Minor Damage,Other,NY,Columbus,9728 Britain Hwy,10,1,?,2,3,YES,58500,11700,5850,40950,Dodge,RAM,0
10435,146,32,172307,06-12-1993,OH,2000,1276.43,0,MALE,Associate,priv-house-serv,skydiving,own-child,0,0,09-02-2015,Single Vehicle Collision,Rear Collision,Major Damage,Fire,NC,Riverwood,4486 Cherokee Ridge,12,1,?,0,3,?,59940,6660,6660,46620,Honda,CRV,0
10436,102,28,810189,29-08-1999,OH,500,1075.41,0,MALE,MD,machine-op-inspct,reading,wife,55200,0,15-02-2015,Single Vehicle Collision,Side Collision,Total Loss,Police,PA,Northbend,8021 Flute Ave,6,1,NO,1,0,NO,73400,7340,7340,58720,Dodge,Neon,0
